105.462	14.4731	1.59039	-2.28823	105.316	14.0026	105.447	14.5293	1.28111	-0.481861
106.833	14.0343	1.1679	0.922671	106.831	14.0482	106.737	14.0724	1.37529	-0.457255
106.78	14.0379	1.19591	0.999265	106.439	14.2401	106.737	14.0724	1.37529	-0.457255
108.083	13.6707	1.34979	-1.37178	108.084	13.6604	108.122	13.644	1.47592	-0.423202
108.124	13.6483	1.56498	-1.42686	108.131	13.6844	108.122	13.644	1.47592	-0.423202
109.536	13.5614	1.27519	0.88273	109.534	13.5714	109.606	13.2536	1.58144	-0.378583
109.511	13.564	1.29945	0.92569	109.388	13.1556	109.606	13.2536	1.58144	-0.378583
111.061	12.5954	1.71454	-2.33334	111.063	12.5814	111.196	12.9118	1.69008	-0.322574
111.144	12.6012	1.88704	-2.32185	111.426	12.9557	111.196	12.9118	1.69008	-0.322574
112.914	12.4715	1.6518	1.46744	112.913	12.4877	112.893	12.6299	1.7999	-0.254723
112.897	12.4689	1.60884	1.45753	112.797	12.8241	112.893	12.6299	1.7999	-0.254723
114.799	12.5608	2.12038	-0.908222	114.801	12.5506	114.699	12.4195	1.90891	-0.175007
114.792	12.5761	1.98635	-0.853382	114.916	12.3187	114.699	12.4195	1.90891	-0.175007
116.688	12.1007	1.81289	-0.201216	116.687	12.1035	116.611	12.2921	2.01507	-0.0838683
116.75	12.1003	2.05974	-0.147447	116.871	12.0659	116.611	12.2921	2.01507	-0.0838683
118.951	12.0006	2.33632	-0.0639475	118.953	12.0009	118.628	12.2586	2.11648	0.0177712
118.92	12.0019	2.18963	-0.0833762	118.85	12.4063	118.628	12.2586	2.11648	0.0177712
120.699	12.2892	1.39777	0.539713	120.695	12.2918	120.743	12.3289	2.21139	0.128528
120.809	12.3174	1.91235	0.655918	120.934	12.1905	120.743	12.3289	2.21139	0.128528
123.56	12.8305	3.53709	0.440871	123.568	12.8297	122.95	12.5114	2.29835	0.246599
123.357	12.8032	2.59442	0.402854	123.142	12.7694	122.95	12.5114	2.29835	0.246599
124.904	12.7776	0.544735	-0.354072	124.894	12.7743	125.242	12.8125	2.37624	0.369827
125.211	12.7555	2.05124	-0.323602	125.376	12.9964	125.242	12.8125	2.37624	0.369827
127.847	13.3208	3.20617	1.19199	127.853	13.3273	127.609	13.2365	2.44434	0.495787
127.714	13.2699	2.64756	1.02578	127.506	13.153	127.609	13.2365	2.44434	0.495787
129.951	13.7007	1.83074	-0.0042841	129.947	13.6963	130.042	13.7853	2.50232	0.621879
130.074	13.7083	2.2913	-0.0212164	130.334	13.781	130.042	13.7853	2.50232	0.621879
132.094	14.5012	1.78281	1.35533	132.092	14.507	132.53	14.458	2.55028	0.74543
132.212	14.5556	2.25881	1.49788	132.447	14.3423	132.53	14.458	2.55028	0.74543
135.068	15.0545	3.37152	-0.178662	135.074	15.0475	135.066	15.2513	2.58865	0.863795
134.991	15.0723	2.81781	-0.0653143	135.127	14.6575	135.066	15.2513	2.58865	0.863795
137.563	16.2061	2.36244	1.97299	137.561	16.2147	137.639	16.1592	2.61821	0.974442
137.608	16.2371	2.55495	2.061	137.653	16.5145	137.639	16.1592	2.61821	0.974442
140.33	17.0173	2.81697	-0.133826	140.331	17.008	140.242	17.1733	2.63994	1.07503
140.345	17.0178	2.88378	-0.142257	140.305	17.5379	140.242	17.1733	2.63994	1.07503
142.891	17.9838	2.2518	1.74825	142.888	17.9918	142.868	18.2829	2.65497	1.16346
142.883	18.0256	2.43783	1.88079	142.626	18.1458	142.868	18.2829	2.65497	1.16346
145.392	19.1671	2.53854	0.612036	145.392	19.1617	145.51	19.4754	2.66445	1.23795
145.489	19.1829	2.80819	0.626414	145.789	19.3785	145.51	19.4754	2.66445	1.23795
148.251	20.4706	2.7433	1.75508	148.251	20.4754	148.163	20.7364	2.66951	1.29702
148.227	20.4514	2.61375	1.7177	148.146	20.9376	148.163	20.7364	2.66951	1.29702
150.687	22.1147	2.31501	1.61541	150.686	22.1142	150.825	22.0502	2.67111	1.33953
150.71	22.1545	2.59922	1.63587	150.649	21.8148	150.825	22.0502	2.67111	1.33953
153.421	23.493	2.79857	1.13437	153.422	23.4909	153.491	23.3999	2.66999	1.3647
153.401	23.4835	2.69381	1.13109	153.466	22.9115	153.491	23.3999	2.66999	1.3647
156.047	24.8071	2.61008	1.45654	156.047	24.8084	156.159	24.7682	2.66666	1.37208
156.033	24.7938	2.50273	1.4391	156.009	25.0678	156.159	24.7682	2.66666	1.37208
158.902	26.032	3.19763	1.11886	158.905	26.0308	158.827	26.1372	2.66127	1.36157
158.892	26.0152	2.97914	1.11892	159.014	26.1903	158.827	26.1372	2.66127	1.36157
161.416	27.4237	2.11254	1.58705	161.412	27.4256	161.493	27.4891	2.65371	1.33344
161.477	27.4581	2.3712	1.64538	161.529	27.8454	161.493	27.4891	2.65371	1.33344
163.627	28.7708	1.92687	1.06239	163.625	28.7683	164.155	28.8064	2.64354	1.28825
163.785	28.8228	2.49757	1.11819	164.116	29.315	164.155	28.8064	2.64354	1.28825
166.823	30.204	3.55519	1.5998	166.828	30.2062	166.809	30.0721	2.63006	1.22694
166.707	30.123	2.86945	1.48137	166.748	29.7121	166.809	30.0721	2.63006	1.22694
169.102	31.3737	1.94017	1.05665	169.097	31.3717	169.452	31.2706	2.61238	1.15075
169.185	31.4186	2.43225	1.10311	169.345	30.7063	169.452	31.2706	2.61238	1.15075
172.17	32.3414	3.49058	0.829829	172.175	32.3404	172.079	32.3873	2.58945	1.06126
172.093	32.317	2.93395	0.803699	172.135	32.6666	172.079	32.3873	2.58945	1.06126
174.646	33.4603	2.21349	1.36189	174.643	33.4625	174.685	33.4095	2.56021	0.960341
174.651	33.4757	2.32649	1.40234	174.474	33.9157	174.685	33.4095	2.56021	0.960341
177.03	34.2058	2.38793	0.256974	177.03	34.2009	177.261	34.3262	2.52363	0.850119
177.06	34.2102	2.48566	0.262699	177.211	33.8467	177.261	34.3262	2.52363	0.850119
180.139	35.1372	3.66753	1.42094	180.145	35.1423	179.799	35.1289	2.47883	0.732949
179.923	35.0373	2.69014	1.09138	179.543	35.4767	179.799	35.1289	2.47883	0.732949
182.6	35.7557	2.64339	0.45301	182.599	35.753	182.292	35.8114	2.42515	0.611338
182.506	35.7381	2.42575	0.418262	182.047	36.2626	182.292	35.8114	2.42515	0.611338
184.734	36.513	2.05893	1.01638	184.732	36.5155	184.73	36.37	2.36226	0.487877
184.736	36.5122	2.0521	1.01241	184.833	36.1451	184.73	36.37	2.36226	0.487877
186.945	36.9446	2.32179	0.0313532	186.946	36.9404	187.103	36.804	2.29017	0.365145
187.011	36.9577	2.44721	0.057831	187.296	36.9375	187.103	36.804	2.29017	0.365145
189.465	37.4024	2.4761	0.716382	189.465	37.4052	189.401	37.1147	2.20928	0.245623
189.456	37.3937	2.25928	0.631477	189.738	36.951	189.401	37.1147	2.20928	0.245623
191.735	37.5664	2.27439	-0.149634	191.735	37.5631	191.615	37.3064	2.12037	0.131591
191.703	37.5617	2.1894	-0.161766	191.682	37.1147	191.615	37.3064	2.12037	0.131591
